prob_fraud,Class
0.3996188520707259,0.0
0.009550781040688183,0.0
0.0053945276282627574,0.0
0.04247274536430068,0.0
0.008309177870521212,0.0
0.021270275053454024,0.0
0.0042353269834533025,0.0
0.006565638299803722,0.0
0.052916033440062904,0.0
0.014922820796047676,0.0
0.08182366319465861,0.0
0.06164173725168176,0.0
0.011923796684545573,0.0
0.016965411470726166,0.0
0.0940790248916098,0.0
0.018334363145442678,0.0
0.029376510415925483,0.0
0.005452037885243177,0.0
0.018644887087290507,0.0
0.005384737636321524,0.0
0.00011980905797515096,0.0
0.014547342137511965,0.0
0.061602420866937346,0.0
0.02227462355303822,0.0
0.05818568449361994,0.0
0.011052556605130937,0.0
0.04183611211992089,0.0
0.032302468147813124,0.0
0.0862067737989447,0.0
0.034904736232766465,0.0
0.020076883254612987,0.0
0.026411724665593272,0.0
0.034590876475684484,0.0
0.026639180838563203,0.0
0.033831008895820136,0.0
0.003988414136691043,0.0
0.01592687332531506,0.0
0.1097382113861578,0.0
0.009173585058830258,0.0
0.021120335854217354,0.0
0.012984903451551011,0.0
0.008280918922405456,0.0
0.0450464967483436,0.0
0.011745017934677082,0.0
0.01101181939797935,0.0
0.03675377744125008,0.0
0.005366183377770839,0.0
0.025999307538301486,0.0
0.017637480696022112,0.0
0.03487578194795771,0.0
0.06198169945452425,0.0
0.06075217530761112,0.0
0.028375137511819193,0.0
0.009072169630734761,0.0
0.02290015636503051,0.0
0.12116183319036089,0.0
0.09714704429515786,0.0
0.6043502399518124,0.0
0.02040679389231259,0.0
0.01021247468117259,0.0
0.07396264036083644,0.0
0.018909387033765213,0.0
0.030856379530806333,0.0
0.02804021170331128,0.0
0.012496714824580923,0.0
0.007320156872697381,0.0
0.003513400032950087,0.0
0.0050455468408893145,0.0
0.01425318612086679,0.0
0.049281227884724,0.0
0.012087571434878486,0.0
0.012446314613894227,0.0
0.024232784926022433,0.0
0.015016284414237857,0.0
0.005956919822837414,0.0
0.039646190718352736,0.0
0.02418520273331559,0.0
0.26166263546829405,0.0
0.007970279176985562,0.0
0.09368275333148424,0.0
0.023325061603807762,0.0
0.018450634621448025,0.0
0.006337838650959382,0.0
0.010052090859130725,0.0
0.08977302879280014,0.0
0.06443380787993913,0.0
0.026282340369487622,0.0
0.035624323347294595,0.0
0.04547224402028749,0.0
0.003577447974175363,0.0
0.08940579760989098,0.0
0.018473190435715936,0.0
0.04142731783651887,0.0
0.07954201788999049,0.0
0.02275994022692629,0.0
0.16369069885513043,0.0
0.10659603900087278,0.0
0.04538501794198646,0.0
0.04045348532864246,0.0
0.017794417376427507,0.0
0.007878346971983197,0.0
0.02167451608909776,0.0
0.08719155958715807,0.0
0.06463306950312186,0.0
0.0105451476987517,0.0
0.02172134427885619,0.0
0.14200641854349894,0.0
