prob_fraud,Class
0.012356578322028966,0.0
0.006275283194193126,0.0
0.005352824803942169,0.0
0.12292370324751845,0.0
0.006325230398666171,0.0
0.014088494888521264,0.0
0.00643520361547556,0.0
0.008618071862761756,0.0
0.007957787564025876,0.0
0.01747924731259798,0.0
0.0047855462866606135,0.0
0.013006328988678928,0.0
0.008367340103505927,0.0
0.005662769234820453,0.0
0.009539329288704157,0.0
0.008580218464695366,0.0
0.017321968850340985,0.0
0.006980951019167181,0.0
0.00837806770892835,0.0
0.009409701684968352,0.0
0.0057579903771849406,0.0
0.009110726085767573,0.0
0.012945079622639466,0.0
0.033218313542655586,0.0
0.038300754872940934,0.0
0.007463829058142912,0.0
0.022148225600724047,0.0
0.008340406880393614,0.0
0.008590550130841645,0.0
0.0077261662067065195,0.0
0.009252256461090291,0.0
0.009813996512082923,0.0
0.009400625835020882,0.0
0.006213584602494326,0.0
0.016467054297107153,0.0
0.04257845174347996,0.0
0.010406055985534901,0.0
0.02245115542984577,0.0
0.007254168165882091,0.0
0.010043156942695752,0.0
0.014904378849430855,0.0
0.00983118927081672,0.0
0.006039560614004125,0.0
0.006809530728697943,0.0
0.008323531022279673,0.0
0.027473874060384484,0.0
0.005525145508426643,0.0
0.011916427005979946,0.0
0.01378986636740931,0.0
0.025622082039141514,0.0
0.006314916706513074,0.0
0.010547439904999956,0.0
0.007922508973037368,0.0
0.03249022777677757,0.0
0.013854789655532884,0.0
0.02299279230906648,0.0
0.011148785709282238,0.0
0.20657683693052997,0.0
0.008091610629453627,0.0
0.008762889340292457,0.0
0.0035908640483656162,0.0
0.00677207975533578,0.0
0.006231836453147399,0.0
0.005721144030719105,0.0
0.0071990314314687165,0.0
0.006666636744810828,0.0
0.006836018891634543,0.0
0.006238053375594466,0.0
0.006877944127142488,0.0
0.04866202380702567,0.0
0.03953031494429271,0.0
0.004187853155323773,0.0
0.13009998956020474,0.0
0.006798586091028569,0.0
0.006415654509345892,0.0
0.0061002598104168415,0.0
0.008820096197484362,0.0
0.2565896007666507,0.0
0.012691112359763612,0.0
0.02455480164794399,0.0
0.010966575582805782,0.0
0.005599895100729335,0.0
0.012305570680911204,0.0
0.008774538632861262,0.0
0.010516857555701309,0.0
0.022750784308064875,0.0
0.009671187279845506,0.0
0.008287710928299274,0.0
0.026475264960310274,0.0
0.009068920440438388,0.0
0.006715570355762535,0.0
0.008678710743344253,0.0
0.011299996717915373,0.0
0.009976956011178761,0.0
0.017634886541406214,0.0
0.00979201061809043,0.0
0.176192982824936,0.0
0.009917986932447942,0.0
0.01308909518878898,0.0
0.006899974803172615,0.0
0.005585242547364477,0.0
0.007727891447967705,0.0
0.006640509931151395,0.0
0.01595501554153267,0.0
0.02085861003726086,0.0
0.005192256678358209,0.0
0.03918443602510857,0.0
0.00662058544453803,0.0
0.012033624742692206,0.0
0.2034524170743348,0.0
0.02004572577813113,0.0
0.04018412472400068,0.0
0.04276845327429535,0.0
0.0008164877944196736,0.0
0.2108199100022622,0.0
0.030697869863232974,0.0
0.0058881407705729805,0.0
0.008094254633155717,0.0
0.012162297580328385,0.0
0.006676458722546408,0.0
0.08183735478269638,0.0
0.020325664620634343,0.0
0.08055128175396886,0.0
0.006946795904009595,0.0
0.011516447170121347,0.0
0.009377909000273132,0.0
0.04499041786676672,0.0
0.009343771752811758,0.0
0.013138016662033292,0.0
0.010036574460020486,0.0
0.007101862622314936,0.0
0.021747140205228832,0.0
0.00728720117687276,0.0
0.026828417164915908,0.0
0.0071033893287764105,0.0
0.01589603311483412,0.0
0.02043030543763269,0.0
0.029698122367465163,0.0
0.018973897393867234,0.0
0.00764422681936161,0.0
0.007203685513155533,0.0
0.017111674234786767,0.0
0.07775881020542075,0.0
0.10418277534856579,0.0
0.015113826172987399,0.0
0.013428140056466198,0.0
0.006356203873567723,0.0
0.008574937497164536,0.0
0.008542490170828865,0.0
0.017166710885608838,0.0
0.01178273673408281,0.0
0.008029177064666992,0.0
0.006133620325627809,0.0
0.03701106965444145,0.0
0.024277620529934762,0.0
0.017447759663980267,0.0
0.016561579723394892,0.0
0.005467130507063489,0.0
0.010383647108729854,0.0
0.008791935030828868,0.0
0.018685211700581683,0.0
0.012223857406293281,0.0
0.5341955271824298,0.0
0.006314913504728348,0.0
0.022907648195665264,0.0
0.020680492262037053,0.0
0.009500039807877059,0.0
0.006636924106867892,0.0
0.01837226724470009,0.0
0.012558257128369998,0.0
0.008674384885670405,0.0
0.011962678871312304,0.0
0.01663487002974262,0.0
0.010669189150281033,0.0
0.06156260342242326,0.0
0.010999962097419935,0.0
0.010486900008437328,0.0
0.019500029749371595,0.0
0.00685087994182354,0.0
0.009894311987752813,0.0
0.0061628134704792,0.0
0.017746451029296395,0.0
0.9919161066508898,1.0
0.008999244268606987,0.0
0.00833149530300481,0.0
0.0202984070534985,0.0
0.008056553367753794,0.0
0.018440450177608425,0.0
0.01324499651676958,0.0
0.006765663723820037,0.0
0.009423488223116228,0.0
0.01027030258094741,0.0
0.02303303244503563,0.0
0.00711277701081281,0.0
0.006228330156070161,0.0
0.009939246810666047,0.0
0.019099776772458443,0.0
0.00820373963633625,0.0
0.006742397898541919,0.0
0.015433535998592873,0.0
0.019962239066150356,0.0
0.00680153394394889,0.0
0.057088713464090834,0.0
0.007365115011289225,0.0
0.0060230331965727135,0.0
0.027809302643104994,0.0
0.006893487941557974,0.0
0.037230517253547535,0.0
0.07134413855881538,0.0
0.01379206944297029,0.0
0.029150416668551782,0.0
0.0057478861298101425,0.0
0.01406310212151296,0.0
0.00923721360063856,0.0
0.046116576553097754,0.0
0.01137621720416393,0.0
0.00837421139980754,0.0
0.003982313166738138,0.0
0.032018243414255076,0.0
0.010069868700677498,0.0
0.016203422664591516,0.0
0.022885983699428625,0.0
0.006133746637646098,0.0
0.008170768950507057,0.0
0.006351130472087241,0.0
0.012352974220500523,0.0
0.014020763845242867,0.0
0.04776629582566583,0.0
0.006665052169004926,0.0
0.0077383518731301,0.0
0.004395150281975235,0.0
0.019105647920710456,0.0
0.05107982480703921,0.0
0.0039868980277302235,0.0
0.012367661507818761,0.0
0.011640849079920579,0.0
0.00958096123662222,0.0
0.026025762257279372,0.0
0.06488467633900774,0.0
0.0064596225516490025,0.0
0.010767582284372579,0.0
0.00881650903227904,0.0
0.010089825201600622,0.0
0.03141617841680522,0.0
0.0055625232637612765,0.0
0.010509012796780515,0.0
0.01851500919554938,0.0
0.034646758568128155,0.0
0.007970384403703457,0.0
0.025568109362618552,0.0
0.006525528192932395,0.0
0.005891998601628257,0.0
0.011067913284632303,0.0
0.007614132900844339,0.0
0.08532434211642337,0.0
0.0073739644205184085,0.0
0.011865836843557243,0.0
0.005008868934300192,0.0
0.01508480842180171,0.0
0.0195847161128494,0.0
0.024430922736502603,0.0
0.008930566543729368,0.0
0.006423105104790938,0.0
0.012783348510638337,0.0
0.007743330390365344,0.0
0.006120036444521193,0.0
0.015818348305727814,0.0
0.006126784168448363,0.0
0.010129974186314006,0.0
0.0076092027328078515,0.0
0.011035034623845585,0.0
0.02224776684198282,0.0
0.031375747962348544,0.0
0.00926990535884531,0.0
0.5141850740835713,0.0
0.007090309416057039,0.0
0.04174584729606379,0.0
0.009766112169662833,0.0
0.012271519796196562,0.0
0.01179806455526966,0.0
0.007581309233735123,0.0
0.0191310378029087,0.0
0.009782087814073193,0.0
0.05086962423826202,0.0
0.01483708273549389,0.0
0.00634247702391566,0.0
0.007166211213479157,0.0
0.009305920794938749,0.0
0.01066657177538366,0.0
0.006537572586005735,0.0
0.0063423086462667255,0.0
0.009291300554982729,0.0
0.006088418506919657,0.0
0.005637567460122117,0.0
0.006839142080313221,0.0
0.009551429398674594,0.0
0.007967317727142875,0.0
0.016928811653217135,0.0
0.009814272573669736,0.0
0.008255693039760481,0.0
0.010151095854190606,0.0
0.010393088729460764,0.0
0.010103582182403037,0.0
0.0109694142239668,0.0
0.06732969073339834,0.0
0.007167522033043272,0.0
0.00798726473687994,0.0
0.010749831015024136,0.0
0.0053374720642302975,0.0
0.008729072842682872,0.0
0.011279857591644737,0.0
0.009813375610394748,0.0
0.014135261264783261,0.0
0.008249584522402209,0.0
0.005885152830369833,0.0
0.007013326179016621,0.0
0.021314070786272454,0.0
0.008825111032271238,0.0
0.00904244875760385,0.0
0.014665960558133628,0.0
0.00672374156887201,0.0
0.011367396237584204,0.0
0.00874645270143859,0.0
0.009663834491399848,0.0
0.006912416265900445,0.0
0.006619543763020652,0.0
0.007526827724821272,0.0
0.011568928595304784,0.0
0.020961435005967255,0.0
0.007730158576857549,0.0
0.004849727171514995,0.0
0.008595660904966551,0.0
0.04367261011764412,0.0
0.007302686758726473,0.0
0.015115772196223398,0.0
0.006641443732860353,0.0
0.0034673768540430805,0.0
0.007503045480555026,0.0
0.008214177025746339,0.0
0.09830880207115644,0.0
0.006343731937764829,0.0
0.006887503906833015,0.0
0.007221417783999429,0.0
0.0062496646532813616,0.0
0.008037527535897704,0.0
0.026076857760481298,0.0
0.009741267164097067,0.0
0.006477481855281297,0.0
0.008390466245707717,0.0
0.013812321938476702,0.0
0.009835527277786027,0.0
0.009026672092633747,0.0
0.007585681714837755,0.0
0.005192916223572319,0.0
0.006816947188430289,0.0
0.01957927026059947,0.0
0.04450476021008609,0.0
0.006485368555342763,0.0
0.010905671938804873,0.0
0.02407201349195831,0.0
0.009672387022236384,0.0
0.01606926352377014,0.0
0.007903904169119791,0.0
0.004666356828424867,0.0
0.008056161475178403,0.0
0.009176116963080294,0.0
0.0036284271625761644,0.0
0.21049011992486155,0.0
0.006542403210665126,0.0
0.0059119895699847325,0.0
0.006343579562421042,0.0
0.019297444450251944,0.0
0.006880798693585932,0.0
0.007197990651454322,0.0
0.012182913050342137,0.0
0.008101893477781896,0.0
0.020560812484234914,0.0
0.014176861142382258,0.0
0.009172820325407338,0.0
0.01742934622048309,0.0
0.0170943720279777,0.0
0.013578038962796857,0.0
0.11076641310135216,0.0
0.18725948072874088,0.0
0.02081239736906637,0.0
0.005531145051848374,0.0
0.009021697025268116,0.0
0.007910881415186477,0.0
0.006900222323192318,0.0
0.007234281778538909,0.0
0.019377798145479352,0.0
0.006820945981028337,0.0
0.008102979364001839,0.0
0.005662590195856576,0.0
0.06531527830788708,0.0
0.004925598075431803,0.0
0.060350942773222616,0.0
0.006859808096328912,0.0
0.007068585396165283,0.0
0.008606205691346736,0.0
0.00816773504621282,0.0
0.010940817679144899,0.0
0.0058097186127842315,0.0
0.006311382034985047,0.0
0.01402004012810143,0.0
0.04739192215746946,0.0
0.011678972103403296,0.0
0.00697202711695577,0.0
0.023792249505990015,0.0
0.003915203556920432,0.0
0.007957218916847641,0.0
0.01220288488966803,0.0
0.006589406637581008,0.0
0.015940230986763337,0.0
0.0108654451332727,0.0
0.00682744021195969,0.0
0.05618921286432943,0.0
0.1513513449985917,0.0
0.00706332928057285,0.0
0.007773551023983916,0.0
0.006621743245491807,0.0
0.006949646742908544,0.0
0.004766972424199656,0.0
0.0069229090182187925,0.0
0.007297925116669712,0.0
0.008619459439773824,0.0
0.025283145738622115,0.0
0.0056842680610798,0.0
0.00639786458219882,0.0
0.08023664673823261,0.0
0.01875516100555885,0.0
0.006528048332258174,0.0
0.0059970888422760105,0.0
0.4737033724188304,0.0
0.006947499552432124,0.0
0.007759874070819461,0.0
0.0115434398714519,0.0
0.007063648852132176,0.0
0.00644211142400164,0.0
0.10253717554632713,0.0
0.009571032373365096,0.0
0.007863414470109964,0.0
0.01566712885960042,0.0
0.01658780377912472,0.0
0.006381484654779945,0.0
0.015835470554619424,0.0
0.007746265087024695,0.0
0.012967840128049857,0.0
0.008056053159072096,0.0
0.0070097444559482636,0.0
0.008217411161370425,0.0
0.034231745290568494,0.0
0.0057277851964314674,0.0
0.008506424690534975,0.0
0.007982672442784389,0.0
0.007538953381907687,0.0
0.008151517199552427,0.0
0.006254460025863606,0.0
0.014703836342416454,0.0
0.007869449461661904,0.0
0.05326538631919686,0.0
0.07433397312914969,0.0
0.004433264537298864,0.0
0.006262746244346418,0.0
0.027759870744714976,0.0
0.006292984100837229,0.0
0.02789188633245243,0.0
0.007233068043556501,0.0
0.007547603628896504,0.0
0.007962785381943172,0.0
0.008800568807295406,0.0
0.019639910814875483,0.0
0.02412363326357181,0.0
0.007756522501786822,0.0
0.0030712247352759903,0.0
0.00710759347954093,0.0
0.006752503285479938,0.0
0.028965034288807034,0.0
0.009587367979539407,0.0
0.009645639602910205,0.0
0.0038570440809488904,0.0
0.015958035962629347,0.0
0.00908544771650488,0.0
0.003198164680527582,0.0
0.008170136605653466,0.0
0.006658680478999424,0.0
0.015327755391311815,0.0
0.01260427272977438,0.0
0.03428809647169784,0.0
0.021828869163584952,0.0
0.10236446686103862,0.0
0.006894284547437235,0.0
0.04571379351077176,0.0
0.00931094643064967,0.0
0.013521276891714451,0.0
0.02103121269851116,0.0
0.005898454837283906,0.0
0.006977562920069236,0.0
0.0988904434112522,0.0
0.012216446930031544,0.0
0.022366201093529048,0.0
0.029166154217168394,0.0
0.009105345048394109,0.0
0.007130100656392302,0.0
0.0051959483169843335,0.0
0.006622169784670784,0.0
0.009780270353465847,0.0
0.00926190678703298,0.0
0.006914629558478436,0.0
0.006006981968964653,0.0
0.013397393506657695,0.0
0.03322698922898437,0.0
0.013768991818690068,0.0
0.011441939459533312,0.0
0.011235010917136745,0.0
0.006527770862001958,0.0
0.017409178512648338,0.0
0.010415173152425239,0.0
0.009140591918718521,0.0
0.009082128314842008,0.0
0.007182962959030981,0.0
0.00639239897046362,0.0
0.015152267141005815,0.0
0.033315831465164036,0.0
0.01036013758080423,0.0
0.014349261722227169,0.0
0.011753419994335101,0.0
0.006902212738434499,0.0
0.01061262413266384,0.0
0.006006891971393813,0.0
0.007510128412422268,0.0
0.01885279717584487,0.0
0.007829896703629435,0.0
0.009662587462553107,0.0
0.01116614918592096,0.0
0.014393291149989773,0.0
0.008676769594363032,0.0
0.00705581107726283,0.0
0.04078652936026084,0.0
0.013260440485645564,0.0
0.010566997546470724,0.0
0.01187227991988149,0.0
0.007110780962762631,0.0
0.16874356820082137,0.0
0.00814156724951598,0.0
0.022348618137703946,0.0
0.006415934742706186,0.0
0.0061830702135687865,0.0
0.009224244043673835,0.0
0.00614437627788933,0.0
0.019587848824207166,0.0
0.009266672360479955,0.0
0.018187092360351653,0.0
0.018775856867778384,0.0
0.013256453516722222,0.0
0.007653462573804837,0.0
0.016852873251164358,0.0
0.0042411656493728245,0.0
0.006893375693561965,0.0
0.028724587234311705,0.0
0.015473082854135733,0.0
0.006849616506010459,0.0
0.007749143735600317,0.0
0.034882794452467225,0.0
0.006303458694669972,0.0
0.00945125048308637,0.0
0.012862321256926657,0.0
0.007339120072644811,0.0
0.019334339953633428,0.0
0.0064284675315251505,0.0
0.013557891614856099,0.0
0.009488441466951492,0.0
0.02060842447641309,0.0
0.005033880667450474,0.0
0.07703033157694894,0.0
0.006336916279382154,0.0
0.01095139443433435,0.0
0.009561263279229681,0.0
0.007685996932387917,0.0
0.015281336886884267,0.0
0.018244632143792017,0.0
0.007875051596837102,0.0
0.022322338562015154,0.0
0.036218106812321293,0.0
0.006545617496178324,0.0
0.016452230708163484,0.0
0.01112692190340403,0.0
0.03311902072992967,0.0
0.006252008721697733,0.0
0.02806811342594462,0.0
0.007074904698246232,0.0
0.004119070034948602,0.0
0.009558381965658724,0.0
0.0077166790540563746,0.0
0.006815384682999914,0.0
0.008756313108490121,0.0
0.01041110469104456,0.0
0.009931568118708767,0.0
0.08612901973288078,0.0
0.009183084962731902,0.0
0.029233854597993103,0.0
0.005731441326169984,0.0
0.016282700002609007,0.0
0.010599845481412684,0.0
0.00876905208814438,0.0
0.011575236048104398,0.0
0.014435050267899263,0.0
0.010706410549988998,0.0
0.021101448402695344,0.0
0.0406743424132987,0.0
0.009808286541646671,0.0
0.05320653666711905,0.0
0.008762468456993577,0.0
0.009167245436356719,0.0
0.01008349313529644,0.0
0.00978553770657431,0.0
0.012104695523829645,0.0
0.015755202882416386,0.0
0.011386625371847647,0.0
0.011748858162306308,0.0
0.006775238649718518,0.0
0.008277974762694318,0.0
0.008401377592538228,0.0
0.011522064521487962,0.0
0.022545600421985168,0.0
0.005939477438227203,0.0
0.010835747226210168,0.0
0.0062880304570899215,0.0
0.005288315502257723,0.0
0.011303146308228373,0.0
0.0021841893508868226,0.0
0.033040073293969185,0.0
0.008413277187466872,0.0
0.008129967144927086,0.0
0.0067738309124769636,0.0
0.007144639278678588,0.0
0.012575542929109673,0.0
0.011020252693657362,0.0
0.009803844756078872,0.0
0.0069361604352564665,0.0
0.017330799558520016,0.0
0.011631302999456694,0.0
0.005012319790112629,0.0
0.015509551209424877,0.0
0.005549464039945384,0.0
0.013695580397448559,0.0
0.012425072556590533,0.0
0.01664470398130724,0.0
0.02910722502348484,0.0
0.00740121816281003,0.0
0.014032634528596266,0.0
0.028056197874464783,0.0
0.030565074385391022,0.0
0.005036447454449755,0.0
0.007648663539145839,0.0
0.16114820725193735,0.0
0.03368848562345228,0.0
0.00795292349806398,0.0
0.01584244926429068,0.0
0.028417959087320588,0.0
0.013706815842448927,0.0
0.019578618123714864,0.0
0.027872791834616106,0.0
0.006658129740102048,0.0
0.010376524417349486,0.0
0.006741538668265323,0.0
0.007851270744698713,0.0
0.005378888600641063,0.0
0.03749318915728472,0.0
0.010906119400640013,0.0
0.0202015099759848,0.0
0.0074632270165408965,0.0
0.007816699868297916,0.0
0.006487846100593275,0.0
0.00536514207980876,0.0
0.015692365711539535,0.0
0.008440072541958998,0.0
0.015244843161404509,0.0
0.008723848444894267,0.0
0.007445259275989602,0.0
0.009079680521497435,0.0
0.006610560981621938,0.0
0.011086437544336247,0.0
0.005994500120361512,0.0
0.028118268699431792,0.0
0.006288366610297413,0.0
0.021332088466841537,0.0
0.006838688363895895,0.0
0.006752657064206802,0.0
0.0031115970424105965,0.0
0.006018858092524448,0.0
0.010620154762563838,0.0
0.0075604775918883815,0.0
0.006880963374790272,0.0
0.030023095110602083,0.0
0.007114071065608574,0.0
0.009834073418483191,0.0
0.00829519628993447,0.0
0.008312725777103624,0.0
0.006610775197384733,0.0
0.007221097391587383,0.0
0.007508915110428505,0.0
0.005746159524764649,0.0
0.007422427011246402,0.0
0.008361703714967361,0.0
0.006111636026984391,0.0
0.01889429312062052,0.0
0.005913972566337744,0.0
0.040474884311487824,0.0
0.01488224634324986,0.0
0.006769895562143913,0.0
0.010801972090262235,0.0
0.00482322024570192,0.0
0.008151048900580049,0.0
0.012533046910349399,0.0
0.007064217942866602,0.0
0.006257395742579108,0.0
0.006198070529500166,0.0
0.005162414345950772,0.0
0.008320794590711111,0.0
0.03884643727647996,1.0
0.008847584187197666,0.0
0.015390872809619927,0.0
0.004902184863688541,0.0
0.010168426148600918,0.0
0.18070086442730493,0.0
0.011855160925457908,0.0
0.02746045916359141,0.0
0.004591581599895145,0.0
0.009400323062833005,0.0
0.013600921006521327,0.0
0.008558319325241204,0.0
0.005335609853379997,0.0
0.006814790083985334,0.0
0.00644925364524529,0.0
0.008710252045032174,0.0
